wavenumber_cm-1,intensity_normalized
1183.0,0.10075856601673765
1184.0,0.10474135945050966
1185.0,0.10784558964641035
1186.0,0.10952772254873881
1187.0,0.10933179108647344
1188.0,0.10698975994001114
1189.0,0.10248832851170586
1190.0,0.09608052320553634
1191.0,0.0882378127692086
1192.0,0.07955729586235949
1193.0,0.07065147689765286
1194.0,0.062050755694168874
1195.0,0.054140996411943726
1196.0,0.04714449328248761
1197.0,0.04113833530906261
1198.0,0.03609480549529902
1199.0,0.031926419330761194
1200.0,0.028522569878568233
1201.0,0.025772245241401186
1202.0,0.02357417382315417
1203.0,0.02183948984105435
1204.0,0.020492074497113242
1205.0,0.01946936951219571
1206.0,0.018723705571203647
1207.0,0.01822268940782626
1208.0,0.01794749041142776
1209.0,0.01788934629022692
1210.0,0.018046050162842085
1211.0,0.0184205538951502
1212.0,0.019022859845210415
1213.0,0.01987467979941071
1214.0,0.021014979336075212
1215.0,0.022504344755725523
1216.0,0.024427176663666235
1217.0,0.026892203944969936
1218.0,0.03003244269491737
1219.0,0.03400456299952963
1220.0,0.03898483837923097
1221.0,0.045155942749217394
1222.0,0.05267813444432901
1223.0,0.06164174300957393
1224.0,0.07200555285710707
1225.0,0.08353540990912944
1226.0,0.09576490335606894
1227.0,0.10800070291829374
1228.0,0.11938645168706281
1229.0,0.12902224084949887
1230.0,0.13611695157764298
1231.0,0.14013583647293462
1232.0,0.14090246412683954
1233.0,0.13862525141007953
1234.0,0.13384110269776706
1235.0,0.1272940923346147
1236.0,0.11978598882907089
1237.0,0.11204065595171307
1238.0,0.10461462302558112
1239.0,0.09786625032330604
1240.0,0.09197464216402587
1241.0,0.08698533595369567
1242.0,0.08285747781956279
1243.0,0.07949572799496607
1244.0,0.07676393046953266
1245.0,0.07448942712023203
1246.0,0.07247146358244928
1247.0,0.07050323443264501
1248.0,0.06840780440337298
1249.0,0.06607879348748714
1250.0,0.06351216781806844
1251.0,0.06081772088090639
1252.0,0.05820627553546214
1253.0,0.05595724087653853
1254.0,0.054376666722270685
1255.0,0.053756090647545544
1256.0,0.05433803739533853
1257.0,0.056288219040539905
1258.0,0.05967108620059019
1259.0,0.06442661666742622
1260.0,0.07035143869037062
1261.0,0.07709326251982015
1262.0,0.08416988328634879
1263.0,0.09101988337616379
1264.0,0.09708198457762043
1265.0,0.10188762922656643
1266.0,0.10514254909236012
1267.0,0.10677270705955115
1268.0,0.10691953012985675
1269.0,0.10588573109664062
1270.0,0.1040497470463737
1271.0,0.10177684598087011
1272.0,0.09935394483997628
1273.0,0.09696366823967525
1274.0,0.09469636812447137
1275.0,0.09258420876178927
1276.0,0.09063526635256355
1277.0,0.08885005609369125
1278.0,0.08721514703419184
1279.0,0.08568224054558542
1280.0,0.0841495931475652
1281.0,0.08246209265833977
1282.0,0.08043729768443292
1283.0,0.077911963842644
1284.0,0.07479323489963216
1285.0,0.07109556146862223
1286.0,0.06694969761523269
1287.0,0.06258104944597583
1288.0,0.058266062334388725
1289.0,0.05428228094669934
1290.0,0.05086771795983237
1291.0,0.04819913172035362
1292.0,0.04639025716948433
1293.0,0.045504122352040564
1294.0,0.04557103471229167
1295.0,0.04660573292568275
1296.0,0.04862130150912457
1297.0,0.05164058603663294
1298.0,0.055705885629750755
1299.0,0.06088479311319063
1300.0,0.06726663297773322
1301.0,0.0749433382775923
1302.0,0.08397295778824528
1303.0,0.09433259874159043
1304.0,0.10587669275357753
1305.0,0.1183206572682658
1306.0,0.13126514961029528
1307.0,0.1442619159612993
1308.0,0.15690347407789762
1309.0,0.16890389023291238
1310.0,0.18013503449634774
1311.0,0.19059587966008065
1312.0,0.20031842009175674
1313.0,0.20924263031593787
1314.0,0.21711171055286493
1315.0,0.22343784945987727
1316.0,0.2275661201261953
1317.0,0.22882782866948959
1318.0,0.22673926212867634
1319.0,0.2211822440615798
1320.0,0.21250758622090135
1321.0,0.2015293481521731
1322.0,0.18941521033391898
1323.0,0.17751059312760842
1324.0,0.1671489635875857
1325.0,0.15949431967565567
1326.0,0.15544021867159952
1327.0,0.15556517831692535
1328.0,0.16012873051718052
1329.0,0.1690913914105939
1330.0,0.18215202813759873
1331.0,0.1988076908960634
1332.0,0.21844339442685048
1333.0,0.24044779029458047
1334.0,0.26432970423414126
1335.0,0.2897924916029662
1336.0,0.31672207532485797
1337.0,0.3450678744543833
1338.0,0.37463883261498615
1339.0,0.40488240396817415
1340.0,0.4347401467752018
1341.0,0.4626623626899318
1342.0,0.4868140021199856
1343.0,0.5054314008590677
1344.0,0.5172238832786606
1345.0,0.5216856355611574
1346.0,0.5192072707118007
1347.0,0.5109462962114694
1348.0,0.4985035097783133
1349.0,0.48352148410685675
1350.0,0.46734274247998986
1351.0,0.45083103463906266
1352.0,0.43438598527899913
1353.0,0.41810258266802697
1354.0,0.4019767019389521
1355.0,0.38605560900945335
1356.0,0.3704748130561926
1357.0,0.35538644865039787
1358.0,0.3408384200434333
1359.0,0.3266837597654687
1360.0,0.3125796553889482
1361.0,0.29808821126080803
1362.0,0.2828406917962077
1363.0,0.2666974150458999
1364.0,0.24983856362584955
1365.0,0.2327526863152318
1366.0,0.21613266930789787
1367.0,0.20072306330931136
1368.0,0.187173842914284
1369.0,0.1759421508644758
1370.0,0.16725521678064698
1371.0,0.1611199570965772
1372.0,0.15735084773701827
1373.0,0.15559210910862117
1374.0,0.1553278202466618
1375.0,0.1558928055139762
1376.0,0.15650662191687228
1377.0,0.15634720228576024
1378.0,0.15466250730708336
1379.0,0.15089726196764608
1380.0,0.14479844378149306
1381.0,0.13646472623917952
1382.0,0.12632146448546977
1383.0,0.1150270898329552
1384.0,0.10333869854589407
1385.0,0.09197547604770916
1386.0,0.08151500766809723
1387.0,0.07234242325992075
1388.0,0.06465298211621119
1389.0,0.058493048768051524
1390.0,0.0538174962629683
1391.0,0.05054387022962953
1392.0,0.04859165918280393
1393.0,0.04790363938350511
1394.0,0.04845151746941763
1395.0,0.05022888571604538
1396.0,0.05323266577939464
1397.0,0.057433001782561395
1398.0,0.06273349224020097
1399.0,0.06892885918475454
1400.0,0.07567311924693876
1401.0,0.08247411934474302
1402.0,0.08872677023451762
1403.0,0.09378703716385775
1404.0,0.09707476216188336
1405.0,0.09818114627128154
1406.0,0.09695168676387281
1407.0,0.09352042041489507
1408.0,0.08828520163658614
1409.0,0.08183139212890346
1410.0,0.07482607784834143
1411.0,0.06791138849882469
1412.0,0.06162190957930243
1413.0,0.05633996415657695
1414.0,0.05228894121260671
1415.0,0.04955437288817507
1416.0,0.04811843957409556
1417.0,0.047895934596641064
1418.0,0.04876548845248845
1419.0,0.05059504475784515
1420.0,0.053262362555299037
1421.0,0.056669430136228965
1422.0,0.06074638752077592
1423.0,0.06543925398839642
1424.0,0.07067888364171616
1425.0,0.07633600418906623
1426.0,0.08217595417139675
1427.0,0.08783225605417623
1428.0,0.0928165724466741
1429.0,0.09657288378894514
1430.0,0.0985686910525408
1431.0,0.098401378347364
